MeterRegion,BillingCurrency,ResourceLocation,ConsumedService,ServiceInfo2,UnitOfMeasure,ProductOrderName,OfferId,IsAzureCreditEligible,PublisherName,ChargeType,Frequency,PublisherType,PricingModel,SubscriptionEnv,ResourceGroupEnv
183957700403488871,3590281387934736777,-1433382246036934081,-8894619256980985141,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
136279897255,3590281387934736777,-6201575012084584989,8539038144679409899,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
3600602209533994550,3590281387934736777,9032059151239463968,7400605863348642321,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
136279897255,3590281387934736777,2572255904448246320,7400605863348642321,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,3655763703998908645,-5481541792072857547
136279897255,3590281387934736777,-2634247746359076527,8539038144679409899,136279897255,-3713200716904862463,136279897255,5526958534015499,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
-6065681624721579705,3590281387934736777,7088681131892340987,-1428220371368165301,136279897255,7934357101573625431,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,9164901043888610898
3723745776002297444,3590281387934736777,-2634247746359076527,7400605863348642321,8072203005235049247,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
-3908368337552534603,3590281387934736777,-3908368337552534603,2133253437031033865,136279897255,5885697544816725632,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
-6410944400942853474,3590281387934736777,-7548465626332798121,7400605863348642321,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,5233181711841804475
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,4722580973315896076,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,-1428220371368165301,136279897255,5885697544816725632,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
3723745776002297444,-9206616065206020875,2572255904448246320,7400605863348642321,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
136279897255,3590281387934736777,7088681131892340987,-6843726067729848715,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,136279897255
136279897255,3590281387934736777,2572255904448246320,8539038144679409899,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
136279897255,3590281387934736777,7088681131892340987,6282898149639671120,136279897255,-6487159168084720098,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,1258987531313313923
-6410944400942853474,3590281387934736777,-7548465626332798121,-1428220371368165301,136279897255,5885697544816725632,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
3723745776002297444,-9206616065206020875,-2634247746359076527,7400605863348642321,4722580973315896076,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,7453218318309553536,9164901043888610898,136279897255
3723745776002297444,3590281387934736777,-2634247746359076527,7400605863348642321,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,5245054835673910631,5245054835673910631
136279897255,3590281387934736777,-3908368337552534603,-3836574328872871080,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
3723745776002297444,3590281387934736777,2572255904448246320,-1428220371368165301,136279897255,7934357101573625431,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,3603575606015506352
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,-8009615696228246733,-3713200716904862463,-6531153310145049574,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,136279897255,9164901043888610898
3723745776002297444,3590281387934736777,2572255904448246320,-1428220371368165301,136279897255,7934357101573625431,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
-7194218218633354039,3590281387934736777,-6201575012084584989,7400605863348642321,136279897255,-3713200716904862463,7056681687924749188,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,136279897255,9164901043888610898
3723745776002297444,3590281387934736777,-2634247746359076527,7400605863348642321,-1182807318613387802,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,-5481541792072857547,-5481541792072857547
136279897255,-9206616065206020875,-2634247746359076527,6282898149639671120,136279897255,-6487159168084720098,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,136279897255
3723745776002297444,3590281387934736777,-2634247746359076527,7400605863348642321,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,3329170877729114569,3329170877729114569
136279897255,3590281387934736777,7088681131892340987,2478797244989145441,136279897255,-8519770741857413856,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,-8009615696228246733,-3713200716904862463,-2800854967521149689,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,9164901043888610898,9164901043888610898
3723745776002297444,-9206616065206020875,-2634247746359076527,7400605863348642321,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,136279897255
-6065681624721579705,3590281387934736777,7088681131892340987,-1428220371368165301,136279897255,-8707629520530147382,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,-5481541792072857547
136279897255,3590281387934736777,7088681131892340987,7400605863348642321,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,5225565514755693039,136279897255,5885697544816725632,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
136279897255,3590281387934736777,7088681131892340987,8995940356872327161,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,9164901043888610898
3600602209533994550,3590281387934736777,9032059151239463968,7400605863348642321,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
136279897255,3590281387934736777,-7548465626332798121,7400605863348642321,-5483065572890481584,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,-8009615696228246733,-3713200716904862463,8669823485858974827,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,3655763703998908645,-5481541792072857547
136279897255,3590281387934736777,-3908368337552534603,-3354251533838782237,136279897255,4465760164267352717,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
136279897255,3590281387934736777,7088681131892340987,8539038144679409899,136279897255,5885697544816725632,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,-1182807318613387802,-3713200716904862463,-7268647666248031202,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,9164901043888610898,3329170877729114569
-7194218218633354039,3590281387934736777,-6201575012084584989,7400605863348642321,8072203005235049247,-3713200716904862463,5246812997142631258,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,9164901043888610898,136279897255
-3908368337552534603,3590281387934736777,7088681131892340987,-3836574328872871080,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,9164901043888610898
136279897255,3590281387934736777,7088681131892340987,7400605863348642321,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,-5481541792072857547,136279897255
136279897255,3590281387934736777,7088681131892340987,6282898149639671120,136279897255,-6487159168084720098,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,-5481541792072857547
3600602209533994550,3590281387934736777,9032059151239463968,6282898149639671120,136279897255,-6487159168084720098,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,3329170877729114569
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,-8009615696228246733,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,-8960276643984109496
136279897255,3590281387934736777,7088681131892340987,-5894137317193029901,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,-5481541792072857547,136279897255
136279897255,3590281387934736777,7088681131892340987,7400605863348642321,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,9164901043888610898
-6410944400942853474,3590281387934736777,-7548465626332798121,-1428220371368165301,136279897255,7934357101573625431,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
136279897255,3590281387934736777,-6201575012084584989,7400605863348642321,1548127793856287896,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,136279897255
1304133386903566371,3590281387934736777,-6201575012084584989,3763486206603664156,136279897255,5885697544816725632,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,3655763703998908645,-5481541792072857547
3723745776002297444,-9206616065206020875,-2634247746359076527,7400605863348642321,4722580973315896076,-3713200716904862463,4403877782887090230,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,9164901043888610898,136279897255
136279897255,3590281387934736777,7088681131892340987,7400605863348642321,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,9164901043888610898
-7194218218633354039,3590281387934736777,-6201575012084584989,-1428220371368165301,136279897255,-8707629520530147382,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
-7194218218633354039,3590281387934736777,-6201575012084584989,-1428220371368165301,136279897255,-8707629520530147382,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,-1428220371368165301,136279897255,-8707629520530147382,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,-8960276643984109496
-6065681624721579705,3590281387934736777,7088681131892340987,-1428220371368165301,136279897255,5885697544816725632,136279897255,5526958534015499,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,-5481541792072857547,136279897255
3600602209533994550,3590281387934736777,9032059151239463968,-1428220371368165301,136279897255,-6487159168084720098,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,-1428220371368165301,136279897255,-8707629520530147382,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
136279897255,3590281387934736777,136279897255,2735881246689939667,136279897255,3451969216943094471,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,-8009615696228246733,-3713200716904862463,4586337745877973193,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,-5401284740491673374,9164901043888610898,3329170877729114569
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,3655763703998908645,136279897255
136279897255,3590281387934736777,-2634247746359076527,-2599133794528583008,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
-6410944400942853474,3590281387934736777,-7548465626332798121,7400605863348642321,-8009615696228246733,-3713200716904862463,-2585175513069487924,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,136279897255,136279897255
-6065681624721579705,3590281387934736777,7088681131892340987,5225565514755693039,136279897255,-8707629520530147382,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,9164901043888610898
-7194218218633354039,3590281387934736777,-6201575012084584989,7400605863348642321,-8009615696228246733,-3713200716904862463,4586337745877973193,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,-5401284740491673374,3655763703998908645,-5481541792072857547
136279897255,3590281387934736777,7088681131892340987,5188061683625361201,136279897255,-3713200716904862463,136279897255,5526958534015499,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,-5481541792072857547,-5481541792072857547
-7194218218633354039,3590281387934736777,-6201575012084584989,7400605863348642321,-8009615696228246733,-3713200716904862463,4586337745877973193,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,-5401284740491673374,9164901043888610898,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,-8009615696228246733,-3713200716904862463,8951328271511488053,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,9164901043888610898,9164901043888610898
-7194218218633354039,3590281387934736777,-6201575012084584989,7400605863348642321,8072203005235049247,-3713200716904862463,5246812997142631258,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,9164901043888610898,136279897255
3600602209533994550,3590281387934736777,9032059151239463968,-1428220371368165301,136279897255,-8707629520530147382,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
-6065681624721579705,3590281387934736777,7088681131892340987,8995940356872327161,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,3329170877729114569
3723745776002297444,3590281387934736777,2572255904448246320,7400605863348642321,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,9164901043888610898
-7194218218633354039,3590281387934736777,-6201575012084584989,7400605863348642321,-8009615696228246733,-3713200716904862463,4586337745877973193,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,-5401284740491673374,9164901043888610898,9164901043888610898
3723745776002297444,-9206616065206020875,-2634247746359076527,7400605863348642321,4722580973315896076,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,7453218318309553536,3329170877729114569,136279897255
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,8995940356872327161,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
136279897255,3590281387934736777,7088681131892340987,-1428220371368165301,136279897255,7934357101573625431,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,-8009615696228246733,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,9164901043888610898
136279897255,3590281387934736777,7088681131892340987,3913465755601436812,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
136279897255,3590281387934736777,7088681131892340987,2478797244989145441,136279897255,-8519770741857413856,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
-7194218218633354039,3590281387934736777,-6201575012084584989,-1428220371368165301,136279897255,7934357101573625431,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
3723745776002297444,3590281387934736777,2572255904448246320,-1428220371368165301,136279897255,7934357101573625431,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
1304133386903566371,3590281387934736777,-6201575012084584989,3763486206603664156,136279897255,5885697544816725632,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
3723745776002297444,3590281387934736777,-2634247746359076527,7400605863348642321,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,5245054835673910631,5245054835673910631
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,-8009615696228246733,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,3655763703998908645,-2667664401980763883
3723745776002297444,-9206616065206020875,-2634247746359076527,7400605863348642321,4722580973315896076,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,7453218318309553536,3329170877729114569,136279897255
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,-8009615696228246733,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
136279897255,3590281387934736777,-3908368337552534603,-3836574328872871080,136279897255,-7824992260803332441,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,-1428220371368165301,136279897255,7934357101573625431,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
136279897255,3590281387934736777,9032059151239463968,-1428220371368165301,136279897255,7934357101573625431,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,5245054835673910631
3723745776002297444,3590281387934736777,-2634247746359076527,-1428220371368165301,136279897255,-8707629520530147382,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,3329170877729114569
3723745776002297444,3590281387934736777,-2634247746359076527,7400605863348642321,-1182807318613387802,-3713200716904862463,1032110982790528577,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,3655763703998908645,-5481541792072857547
-3908368337552534603,3590281387934736777,-3908368337552534603,2133253437031033865,136279897255,-917809947819105835,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
136279897255,3590281387934736777,-2634247746359076527,-1428220371368165301,136279897255,7934357101573625431,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
3723745776002297444,3590281387934736777,-2634247746359076527,2478797244989145441,136279897255,-8707629520530147382,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,-1428220371368165301,136279897255,7934357101573625431,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
136279897255,3590281387934736777,7088681131892340987,-662594080038541373,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,9164901043888610898
3600602209533994550,3590281387934736777,9032059151239463968,7400605863348642321,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,9164901043888610898
136279897255,3590281387934736777,7088681131892340987,-1428220371368165301,136279897255,7934357101573625431,136279897255,5526958534015499,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,-5481541792072857547,-5481541792072857547
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,136279897255,-3713200716904862463,8484028254133036222,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,9164901043888610898,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,-8009615696228246733,-3713200716904862463,-4047066621747866690,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,136279897255,9164901043888610898
136279897255,3590281387934736777,7088681131892340987,7400605863348642321,7494122218217948756,-3713200716904862463,-7768525248688114234,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,9164901043888610898,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,-1428220371368165301,136279897255,7934357101573625431,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
-6065681624721579705,3590281387934736777,7088681131892340987,-1428220371368165301,136279897255,7934357101573625431,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,136279897255
3600602209533994550,3590281387934736777,9032059151239463968,-1428220371368165301,136279897255,7934357101573625431,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,5245054835673910631,5245054835673910631
136279897255,3590281387934736777,-7548465626332798121,8539038144679409899,136279897255,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,9164901043888610898
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,-8009615696228246733,-3713200716904862463,8951328271511488053,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,9164901043888610898,9164901043888610898
3723745776002297444,3590281387934736777,-2634247746359076527,7400605863348642321,-8009615696228246733,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,3329170877729114569,3329170877729114569
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,-8009615696228246733,-3713200716904862463,-2800854967521149689,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,9164901043888610898,3329170877729114569
7798247668159659932,3590281387934736777,-7935559431645465649,7400605863348642321,-8009615696228246733,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,136279897255,136279897255
-6065681624721579705,3590281387934736777,7088681131892340987,7400605863348642321,-8009615696228246733,-3713200716904862463,136279897255,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,1862989800562063200,9164901043888610898,9164901043888610898
183957700403488871,3590281387934736777,-1433382246036934081,7400605863348642321,-8009615696228246733,-3713200716904862463,4586337745877973193,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,-5401284740491673374,9164901043888610898,9164901043888610898
7798247668159659932,3590281387934736777,-7935559431645465649,7400605863348642321,136279897255,-3713200716904862463,480337256249696091,4935951538393978450,1,136279897255,6756922351569037218,7561487069954442225,5830235514288670948,3911755241650136700,136279897255,9164901043888610898
183957700403488871,3590281387934736777,-1433382246036934081,7400605863348642321,136279897255,-3713200716904862463,4586337745877973193,4935951538393978450,1,-1837320953569161394,6756922351569037218,7561487069954442225,5830235514288670948,-5401284740491673374,9164901043888610898,9164901043888610898
